pokemon_identifier,move_identifier
golisopod,max-mindstorm
golisopod,max-flutterby
golisopod,max-rockfall
golisopod,max-phantasm
golisopod,max-wyrmwind
golisopod,max-darkness
golisopod,max-steelspike
golisopod,max-guard
sandygast,max-strike
sandygast,max-overgrowth
sandygast,max-ooze
sandygast,max-quake
sandygast,max-mindstorm
sandygast,max-flutterby
sandygast,max-rockfall
sandygast,max-phantasm
sandygast,max-steelspike
sandygast,max-guard
palossand,max-strike
palossand,max-overgrowth
palossand,max-ooze
palossand,max-quake
palossand,max-mindstorm
palossand,max-flutterby
palossand,max-rockfall
palossand,max-phantasm
palossand,max-darkness
palossand,max-steelspike
palossand,max-guard
pyukumuku,max-strike
pyukumuku,max-geyser
pyukumuku,max-hailstorm
pyukumuku,max-knuckle
pyukumuku,max-ooze
pyukumuku,max-mindstorm
pyukumuku,max-phantasm
pyukumuku,max-darkness
pyukumuku,max-guard
type-null,max-strike
type-null,max-flare
type-null,max-geyser
type-null,max-lightning
type-null,max-hailstorm
type-null,max-airstream
type-null,max-mindstorm
type-null,max-flutterby
type-null,max-rockfall
type-null,max-phantasm
type-null,max-wyrmwind
type-null,max-darkness
type-null,max-steelspike
type-null,max-guard
silvally,max-strike
silvally,max-flare
silvally,max-geyser
silvally,max-overgrowth
silvally,max-lightning
silvally,max-hailstorm
silvally,max-knuckle
silvally,max-ooze
silvally,max-airstream
silvally,max-mindstorm
silvally,max-flutterby
silvally,max-rockfall
silvally,max-phantasm
silvally,max-wyrmwind
silvally,max-darkness
silvally,max-steelspike
silvally,max-guard
silvally-fire,max-strike
silvally-fire,max-flare
silvally-fire,max-geyser
silvally-fire,max-overgrowth
silvally-fire,max-lightning
silvally-fire,max-hailstorm
silvally-fire,max-knuckle
silvally-fire,max-ooze
silvally-fire,max-airstream
silvally-fire,max-mindstorm
silvally-fire,max-flutterby
silvally-fire,max-rockfall
silvally-fire,max-phantasm
silvally-fire,max-wyrmwind
silvally-fire,max-darkness
silvally-fire,max-steelspike
silvally-fire,max-guard
silvally-water,max-strike
silvally-water,max-flare
silvally-water,max-geyser
silvally-water,max-overgrowth
silvally-water,max-lightning
silvally-water,max-hailstorm
silvally-water,max-knuckle
silvally-water,max-ooze
silvally-water,max-airstream
silvally-water,max-mindstorm
silvally-water,max-flutterby
silvally-water,max-rockfall
silvally-water,max-phantasm
silvally-water,max-wyrmwind
silvally-water,max-darkness
silvally-water,max-steelspike
silvally-water,max-guard
silvally-grass,max-strike
silvally-grass,max-flare
silvally-grass,max-geyser
silvally-grass,max-overgrowth
silvally-grass,max-lightning
silvally-grass,max-hailstorm
silvally-grass,max-knuckle
silvally-grass,max-ooze
silvally-grass,max-airstream
silvally-grass,max-mindstorm
silvally-grass,max-flutterby
silvally-grass,max-rockfall
silvally-grass,max-phantasm
silvally-grass,max-wyrmwind
silvally-grass,max-darkness
silvally-grass,max-steelspike
silvally-grass,max-guard
silvally-electric,max-strike
silvally-electric,max-flare
silvally-electric,max-geyser
silvally-electric,max-overgrowth
silvally-electric,max-lightning
silvally-electric,max-hailstorm
silvally-electric,max-knuckle
silvally-electric,max-ooze
silvally-electric,max-airstream
silvally-electric,max-mindstorm
silvally-electric,max-flutterby
silvally-electric,max-rockfall
silvally-electric,max-phantasm
silvally-electric,max-wyrmwind
silvally-electric,max-darkness
silvally-electric,max-steelspike
silvally-electric,max-guard
silvally-ice,max-strike
silvally-ice,max-flare
silvally-ice,max-geyser
silvally-ice,max-overgrowth
silvally-ice,max-lightning
silvally-ice,max-hailstorm
silvally-ice,max-knuckle
silvally-ice,max-ooze
silvally-ice,max-airstream
silvally-ice,max-mindstorm
silvally-ice,max-flutterby
silvally-ice,max-rockfall
silvally-ice,max-phantasm
silvally-ice,max-wyrmwind
silvally-ice,max-darkness
silvally-ice,max-steelspike
silvally-ice,max-guard
silvally-fighting,max-strike
silvally-fighting,max-flare
silvally-fighting,max-geyser
silvally-fighting,max-overgrowth
silvally-fighting,max-lightning
silvally-fighting,max-hailstorm
silvally-fighting,max-knuckle
silvally-fighting,max-ooze
silvally-fighting,max-airstream
silvally-fighting,max-mindstorm
silvally-fighting,max-flutterby
silvally-fighting,max-rockfall
silvally-fighting,max-phantasm
silvally-fighting,max-wyrmwind
silvally-fighting,max-darkness
silvally-fighting,max-steelspike
silvally-fighting,max-guard
silvally-poison,max-strike
silvally-poison,max-flare
silvally-poison,max-geyser
silvally-poison,max-overgrowth
silvally-poison,max-lightning
silvally-poison,max-hailstorm
silvally-poison,max-knuckle
silvally-poison,max-ooze
silvally-poison,max-airstream
silvally-poison,max-mindstorm
silvally-poison,max-flutterby
silvally-poison,max-rockfall
silvally-poison,max-phantasm
silvally-poison,max-wyrmwind
silvally-poison,max-darkness
silvally-poison,max-steelspike
silvally-poison,max-guard
silvally-ground,max-strike
silvally-ground,max-flare
silvally-ground,max-geyser
silvally-ground,max-overgrowth
silvally-ground,max-lightning
silvally-ground,max-hailstorm
silvally-ground,max-knuckle
silvally-ground,max-ooze
silvally-ground,max-airstream
silvally-ground,max-mindstorm
silvally-ground,max-flutterby
silvally-ground,max-rockfall
silvally-ground,max-phantasm
silvally-ground,max-wyrmwind
silvally-ground,max-darkness
silvally-ground,max-steelspike
silvally-ground,max-guard
silvally-flying,max-strike
silvally-flying,max-flare
silvally-flying,max-geyser
silvally-flying,max-overgrowth
silvally-flying,max-lightning
silvally-flying,max-hailstorm
silvally-flying,max-knuckle
silvally-flying,max-ooze
silvally-flying,max-airstream
silvally-flying,max-mindstorm
silvally-flying,max-flutterby
silvally-flying,max-rockfall
silvally-flying,max-phantasm
silvally-flying,max-wyrmwind
silvally-flying,max-darkness
silvally-flying,max-steelspike
silvally-flying,max-guard
silvally-psychic,max-strike
silvally-psychic,max-flare
silvally-psychic,max-geyser
silvally-psychic,max-overgrowth
silvally-psychic,max-lightning
silvally-psychic,max-hailstorm
silvally-psychic,max-knuckle
silvally-psychic,max-ooze
silvally-psychic,max-airstream
silvally-psychic,max-mindstorm
silvally-psychic,max-flutterby
silvally-psychic,max-rockfall
silvally-psychic,max-phantasm
silvally-psychic,max-wyrmwind
silvally-psychic,max-darkness
silvally-psychic,max-steelspike
silvally-psychic,max-guard
silvally-bug,max-strike
silvally-bug,max-flare
silvally-bug,max-geyser
silvally-bug,max-overgrowth
silvally-bug,max-lightning
silvally-bug,max-hailstorm
silvally-bug,max-knuckle
silvally-bug,max-ooze
silvally-bug,max-airstream
silvally-bug,max-mindstorm
silvally-bug,max-flutterby
silvally-bug,max-rockfall
silvally-bug,max-phantasm
silvally-bug,max-wyrmwind
silvally-bug,max-darkness
silvally-bug,max-steelspike
silvally-bug,max-guard
silvally-rock,max-strike
silvally-rock,max-flare
silvally-rock,max-geyser
silvally-rock,max-overgrowth
silvally-rock,max-lightning
silvally-rock,max-hailstorm
silvally-rock,max-knuckle
silvally-rock,max-ooze
silvally-rock,max-airstream
silvally-rock,max-mindstorm
silvally-rock,max-flutterby
silvally-rock,max-rockfall
silvally-rock,max-phantasm
silvally-rock,max-wyrmwind
silvally-rock,max-darkness
silvally-rock,max-steelspike
silvally-rock,max-guard
silvally-ghost,max-strike
silvally-ghost,max-flare
silvally-ghost,max-geyser
silvally-ghost,max-overgrowth
silvally-ghost,max-lightning
silvally-ghost,max-hailstorm
silvally-ghost,max-knuckle
silvally-ghost,max-ooze
silvally-ghost,max-airstream
silvally-ghost,max-mindstorm
silvally-ghost,max-flutterby
silvally-ghost,max-rockfall
silvally-ghost,max-phantasm
silvally-ghost,max-wyrmwind
silvally-ghost,max-darkness
silvally-ghost,max-steelspike
silvally-ghost,max-guard
silvally-dragon,max-strike
silvally-dragon,max-flare
silvally-dragon,max-geyser
silvally-dragon,max-overgrowth
silvally-dragon,max-lightning
silvally-dragon,max-hailstorm
silvally-dragon,max-knuckle
silvally-dragon,max-ooze
silvally-dragon,max-airstream
silvally-dragon,max-mindstorm
silvally-dragon,max-flutterby
silvally-dragon,max-rockfall
silvally-dragon,max-phantasm
silvally-dragon,max-wyrmwind
silvally-dragon,max-darkness
silvally-dragon,max-steelspike
silvally-dragon,max-guard
silvally-dark,max-strike
silvally-dark,max-flare
silvally-dark,max-geyser
silvally-dark,max-overgrowth
silvally-dark,max-lightning
silvally-dark,max-hailstorm
silvally-dark,max-knuckle
silvally-dark,max-ooze
silvally-dark,max-airstream
silvally-dark,max-mindstorm
silvally-dark,max-flutterby
silvally-dark,max-rockfall
silvally-dark,max-phantasm
silvally-dark,max-wyrmwind
silvally-dark,max-darkness
silvally-dark,max-steelspike
silvally-dark,max-guard
silvally-steel,max-strike
silvally-steel,max-flare
silvally-steel,max-geyser
silvally-steel,max-overgrowth
silvally-steel,max-lightning
silvally-steel,max-hailstorm
silvally-steel,max-knuckle
silvally-steel,max-ooze
silvally-steel,max-airstream
silvally-steel,max-mindstorm
silvally-steel,max-flutterby
silvally-steel,max-rockfall
silvally-steel,max-phantasm
silvally-steel,max-wyrmwind
silvally-steel,max-darkness
silvally-steel,max-steelspike
silvally-steel,max-guard
silvally-fairy,max-strike
silvally-fairy,max-flare
silvally-fairy,max-geyser
silvally-fairy,max-overgrowth
silvally-fairy,max-lightning
silvally-fairy,max-hailstorm
silvally-fairy,max-knuckle
silvally-fairy,max-ooze
silvally-fairy,max-airstream
silvally-fairy,max-mindstorm
silvally-fairy,max-flutterby
silvally-fairy,max-rockfall
silvally-fairy,max-phantasm
silvally-fairy,max-wyrmwind
silvally-fairy,max-darkness
silvally-fairy,max-steelspike
silvally-fairy,max-guard
minior,max-strike
minior,max-overgrowth
minior,max-lightning
minior,max-ooze
minior,max-quake
minior,max-airstream
minior,max-mindstorm
minior,max-flutterby
minior,max-rockfall
minior,max-phantasm
minior,max-steelspike
minior,max-starfall
minior,max-guard
minior-red,max-strike
minior-red,max-overgrowth
minior-red,max-lightning
minior-red,max-ooze
minior-red,max-quake
minior-red,max-airstream
minior-red,max-mindstorm
minior-red,max-flutterby
minior-red,max-rockfall
minior-red,max-phantasm
minior-red,max-steelspike
minior-red,max-starfall
minior-red,max-guard
minior-orange,max-strike
minior-orange,max-overgrowth
minior-orange,max-lightning
minior-orange,max-ooze
minior-orange,max-quake
minior-orange,max-airstream
minior-orange,max-mindstorm
minior-orange,max-flutterby
minior-orange,max-rockfall
minior-orange,max-phantasm
minior-orange,max-steelspike
minior-orange,max-starfall
minior-orange,max-guard
minior-yellow,max-strike
minior-yellow,max-overgrowth
minior-yellow,max-lightning
minior-yellow,max-ooze
minior-yellow,max-quake
minior-yellow,max-airstream
minior-yellow,max-mindstorm
minior-yellow,max-flutterby
minior-yellow,max-rockfall
minior-yellow,max-phantasm
minior-yellow,max-steelspike
minior-yellow,max-starfall
minior-yellow,max-guard
minior-green,max-strike
minior-green,max-overgrowth
minior-green,max-lightning
minior-green,max-ooze
minior-green,max-quake
minior-green,max-airstream
minior-green,max-mindstorm
minior-green,max-flutterby
minior-green,max-rockfall
minior-green,max-phantasm
minior-green,max-steelspike
minior-green,max-starfall
minior-green,max-guard
minior-blue,max-strike
minior-blue,max-overgrowth
minior-blue,max-lightning
minior-blue,max-ooze
minior-blue,max-quake
minior-blue,max-airstream
minior-blue,max-mindstorm
minior-blue,max-flutterby
minior-blue,max-rockfall
minior-blue,max-phantasm
minior-blue,max-steelspike
minior-blue,max-starfall
minior-blue,max-guard
minior-indigo,max-strike
minior-indigo,max-overgrowth
minior-indigo,max-lightning
minior-indigo,max-ooze
minior-indigo,max-quake
minior-indigo,max-airstream
minior-indigo,max-mindstorm
minior-indigo,max-flutterby
minior-indigo,max-rockfall
minior-indigo,max-phantasm
minior-indigo,max-steelspike
minior-indigo,max-starfall
minior-indigo,max-guard
minior-violet,max-strike
minior-violet,max-overgrowth
minior-violet,max-lightning
minior-violet,max-ooze
minior-violet,max-quake
minior-violet,max-airstream
minior-violet,max-mindstorm
minior-violet,max-flutterby
minior-violet,max-rockfall
minior-violet,max-phantasm
minior-violet,max-steelspike
minior-violet,max-starfall
minior-violet,max-guard
komala,max-strike
komala,max-flare
komala,max-overgrowth
komala,max-knuckle
komala,max-ooze
komala,max-quake
komala,max-airstream
komala,max-mindstorm
komala,max-flutterby
komala,max-rockfall
komala,max-phantasm
komala,max-darkness
komala,max-steelspike
komala,max-starfall
komala,max-guard
turtonator,max-strike
turtonator,max-flare
turtonator,max-overgrowth
turtonator,max-knuckle
turtonator,max-ooze
turtonator,max-quake
turtonator,max-mindstorm
turtonator,max-rockfall
turtonator,max-phantasm
turtonator,max-wyrmwind
turtonator,max-darkness
turtonator,max-steelspike
turtonator,max-guard
togedemaru,max-strike
togedemaru,max-overgrowth
togedemaru,max-lightning
togedemaru,max-knuckle
togedemaru,max-ooze
togedemaru,max-airstream
togedemaru,max-mindstorm
togedemaru,max-flutterby
togedemaru,max-darkness
togedemaru,max-steelspike
togedemaru,max-starfall
togedemaru,max-guard
mimikyu,max-strike
mimikyu,max-flare
mimikyu,max-overgrowth
mimikyu,max-lightning
mimikyu,max-knuckle
mimikyu,max-mindstorm
mimikyu,max-flutterby
mimikyu,max-phantasm
mimikyu,max-darkness
mimikyu,max-starfall
mimikyu,max-guard
mimikyu-busted,max-strike
mimikyu-busted,max-flare
mimikyu-busted,max-overgrowth
mimikyu-busted,max-lightning
mimikyu-busted,max-knuckle
mimikyu-busted,max-mindstorm
mimikyu-busted,max-flutterby
mimikyu-busted,max-phantasm
mimikyu-busted,max-darkness
mimikyu-busted,max-starfall
mimikyu-busted,max-guard
bruxish,max-strike
bruxish,max-geyser
bruxish,max-hailstorm
bruxish,max-knuckle
bruxish,max-ooze
bruxish,max-airstream
bruxish,max-mindstorm
bruxish,max-flutterby
bruxish,max-phantasm
bruxish,max-darkness
bruxish,max-steelspike
bruxish,max-guard
drampa,max-strike
drampa,max-flare
drampa,max-geyser
drampa,max-overgrowth
drampa,max-lightning
drampa,max-hailstorm
drampa,max-knuckle
drampa,max-quake
drampa,max-airstream
drampa,max-mindstorm
drampa,max-rockfall
drampa,max-phantasm
drampa,max-wyrmwind
drampa,max-darkness
drampa,max-steelspike
drampa,max-starfall
drampa,max-guard
dhelmise,max-strike
dhelmise,max-flare
dhelmise,max-geyser
dhelmise,max-overgrowth
dhelmise,max-knuckle
dhelmise,max-ooze
dhelmise,max-quake
dhelmise,max-mindstorm
dhelmise,max-rockfall
dhelmise,max-phantasm
dhelmise,max-darkness
dhelmise,max-steelspike
dhelmise,max-guard
jangmo-o,max-strike
jangmo-o,max-knuckle
jangmo-o,max-quake
jangmo-o,max-mindstorm
jangmo-o,max-flutterby
jangmo-o,max-rockfall
jangmo-o,max-phantasm
jangmo-o,max-wyrmwind
jangmo-o,max-darkness
jangmo-o,max-steelspike
jangmo-o,max-guard
hakamo-o,max-strike
hakamo-o,max-knuckle
hakamo-o,max-quake
hakamo-o,max-mindstorm
hakamo-o,max-flutterby
hakamo-o,max-rockfall
hakamo-o,max-phantasm
hakamo-o,max-wyrmwind
hakamo-o,max-darkness
hakamo-o,max-steelspike
hakamo-o,max-guard
kommo-o,max-strike
kommo-o,max-flare
kommo-o,max-lightning
kommo-o,max-hailstorm
kommo-o,max-knuckle
kommo-o,max-ooze
kommo-o,max-quake
kommo-o,max-mindstorm
kommo-o,max-flutterby
kommo-o,max-rockfall
kommo-o,max-phantasm
kommo-o,max-wyrmwind
kommo-o,max-darkness
kommo-o,max-steelspike
kommo-o,max-guard
tapu-koko,max-strike
tapu-koko,max-geyser
tapu-koko,max-overgrowth
tapu-koko,max-lightning
tapu-koko,max-ooze
tapu-koko,max-airstream
tapu-koko,max-mindstorm
tapu-koko,max-flutterby
tapu-koko,max-darkness
tapu-koko,max-steelspike
tapu-koko,max-starfall
tapu-koko,max-guard
tapu-lele,max-strike
tapu-lele,max-flare
tapu-lele,max-geyser
tapu-lele,max-overgrowth
tapu-lele,max-lightning
tapu-lele,max-knuckle
tapu-lele,max-ooze
tapu-lele,max-mindstorm
tapu-lele,max-phantasm
tapu-lele,max-darkness
tapu-lele,max-steelspike
tapu-lele,max-starfall
tapu-lele,max-guard
tapu-bulu,max-strike
tapu-bulu,max-flare
tapu-bulu,max-geyser
tapu-bulu,max-overgrowth
tapu-bulu,max-knuckle
tapu-bulu,max-ooze
tapu-bulu,max-quake
tapu-bulu,max-mindstorm
tapu-bulu,max-flutterby
tapu-bulu,max-rockfall
tapu-bulu,max-wyrmwind
tapu-bulu,max-darkness
tapu-bulu,max-steelspike
tapu-bulu,max-starfall
tapu-bulu,max-guard
tapu-fini,max-strike
tapu-fini,max-geyser
tapu-fini,max-overgrowth
tapu-fini,max-hailstorm
tapu-fini,max-ooze
tapu-fini,max-airstream
tapu-fini,max-mindstorm
tapu-fini,max-phantasm
tapu-fini,max-darkness
tapu-fini,max-steelspike
tapu-fini,max-starfall
tapu-fini,max-guard
cosmog,max-mindstorm
cosmog,max-guard
cosmoem,max-mindstorm
cosmoem,max-guard
solgaleo,max-strike
solgaleo,max-flare
solgaleo,max-overgrowth
solgaleo,max-lightning
solgaleo,max-knuckle
solgaleo,max-quake
solgaleo,max-mindstorm
solgaleo,max-rockfall
solgaleo,max-wyrmwind
solgaleo,max-darkness
solgaleo,max-steelspike
solgaleo,max-guard
lunala,max-strike
lunala,max-flare
lunala,max-overgrowth
lunala,max-lightning
lunala,max-hailstorm
lunala,max-knuckle
lunala,max-airstream
lunala,max-mindstorm
lunala,max-flutterby
lunala,max-rockfall
lunala,max-phantasm
lunala,max-darkness
lunala,max-starfall
lunala,max-guard
nihilego,max-strike
nihilego,max-overgrowth
nihilego,max-lightning
nihilego,max-ooze
nihilego,max-mindstorm
nihilego,max-rockfall
nihilego,max-phantasm
nihilego,max-darkness
nihilego,max-steelspike
nihilego,max-starfall
nihilego,max-guard
buzzwole,max-strike
buzzwole,max-lightning
buzzwole,max-hailstorm
buzzwole,max-knuckle
buzzwole,max-ooze
buzzwole,max-quake
buzzwole,max-airstream
buzzwole,max-mindstorm
buzzwole,max-flutterby
buzzwole,max-rockfall
buzzwole,max-wyrmwind
buzzwole,max-darkness
buzzwole,max-steelspike
buzzwole,max-guard
pheromosa,max-strike
pheromosa,max-lightning
pheromosa,max-hailstorm
pheromosa,max-knuckle
pheromosa,max-ooze
pheromosa,max-quake
pheromosa,max-airstream
pheromosa,max-mindstorm
pheromosa,max-flutterby
pheromosa,max-wyrmwind
pheromosa,max-darkness
pheromosa,max-guard
xurkitree,max-strike
xurkitree,max-flare
xurkitree,max-geyser
xurkitree,max-overgrowth
xurkitree,max-lightning
xurkitree,max-ooze
xurkitree,max-mindstorm
xurkitree,max-flutterby
xurkitree,max-darkness
xurkitree,max-starfall
xurkitree,max-guard
celesteela,max-strike
celesteela,max-flare
celesteela,max-overgrowth
celesteela,max-lightning
celesteela,max-knuckle
celesteela,max-ooze
celesteela,max-quake
celesteela,max-airstream
celesteela,max-mindstorm
celesteela,max-rockfall
celesteela,max-darkness
celesteela,max-steelspike
celesteela,max-guard
kartana,max-strike
kartana,max-overgrowth
kartana,max-knuckle
kartana,max-ooze
kartana,max-airstream
kartana,max-mindstorm
kartana,max-flutterby
kartana,max-darkness
kartana,max-steelspike
kartana,max-guard
guzzlord,max-strike
guzzlord,max-flare
guzzlord,max-lightning
guzzlord,max-knuckle
guzzlord,max-ooze
guzzlord,max-quake
guzzlord,max-mindstorm
guzzlord,max-flutterby
guzzlord,max-rockfall
guzzlord,max-phantasm
guzzlord,max-wyrmwind
guzzlord,max-darkness
guzzlord,max-steelspike
guzzlord,max-guard
necrozma,max-strike
necrozma,max-flare
necrozma,max-overgrowth
necrozma,max-lightning
necrozma,max-knuckle
necrozma,max-quake
necrozma,max-mindstorm
necrozma,max-flutterby
necrozma,max-rockfall
necrozma,max-phantasm
