pokemon_identifier,move_identifier
amaura,outrage
amaura,iron-tail
amaura,hyper-voice
amaura,iron-defense
amaura,water-pulse
amaura,magnet-rise
amaura,aqua-tail
amaura,earth-power
amaura,zen-headbutt
amaura,iron-head
amaura,stealth-rock
aurorus,snore
aurorus,icy-wind
aurorus,outrage
aurorus,iron-tail
aurorus,hyper-voice
aurorus,iron-defense
aurorus,water-pulse
aurorus,magnet-rise
aurorus,aqua-tail
aurorus,earth-power
aurorus,zen-headbutt
aurorus,iron-head
aurorus,stealth-rock
hawlucha,fire-punch
hawlucha,thunder-punch
hawlucha,low-kick
hawlucha,sky-attack
hawlucha,snore
hawlucha,focus-punch
hawlucha,helping-hand
hawlucha,superpower
hawlucha,endeavor
hawlucha,bounce
hawlucha,tailwind
hawlucha,last-resort
hawlucha,drain-punch
hawlucha,zen-headbutt
hawlucha,defog
hawlucha,iron-head
hawlucha,ally-switch
hawlucha,dual-chop
hawlucha,laser-focus
hawlucha,throat-chop
dedenne,thunder-punch
dedenne,super-fang
dedenne,snore
dedenne,iron-tail
dedenne,helping-hand
dedenne,recycle
dedenne,signal-beam
dedenne,covet
dedenne,shock-wave
dedenne,last-resort
dedenne,magnet-rise
dedenne,ally-switch
dedenne,electroweb
carbink,snore
carbink,magic-coat
carbink,skill-swap
carbink,iron-defense
carbink,covet
carbink,gravity
carbink,magnet-rise
carbink,earth-power
carbink,stealth-rock
carbink,wonder-room
carbink,telekinesis
carbink,after-you
carbink,ally-switch
carbink,stomping-tantrum
goomy,draco-meteor
sliggoo,draco-meteor
goodra,draco-meteor
klefki,snore
klefki,magic-coat
klefki,recycle
klefki,iron-defense
klefki,covet
klefki,last-resort
klefki,magnet-rise
klefki,defog
klefki,magic-room
klefki,foul-play
phantump,snore
phantump,spite
phantump,giga-drain
phantump,pain-split
phantump,trick
phantump,role-play
phantump,magic-coat
phantump,skill-swap
phantump,worry-seed
phantump,seed-bomb
phantump,telekinesis
phantump,foul-play
phantump,ally-switch
trevenant,snore
trevenant,spite
trevenant,giga-drain
trevenant,pain-split
trevenant,trick
trevenant,role-play
trevenant,magic-coat
trevenant,skill-swap
trevenant,block
trevenant,worry-seed
trevenant,seed-bomb
trevenant,drain-punch
trevenant,telekinesis
trevenant,foul-play
trevenant,ally-switch
pumpkaboo-small,spite
pumpkaboo-small,giga-drain
pumpkaboo-small,pain-split
pumpkaboo-small,synthesis
pumpkaboo-small,trick
pumpkaboo-small,role-play
pumpkaboo-small,magic-coat
pumpkaboo-small,skill-swap
pumpkaboo-small,worry-seed
pumpkaboo-small,seed-bomb
pumpkaboo-small,telekinesis
pumpkaboo-small,foul-play
pumpkaboo-small,ally-switch
pumpkaboo,spite
pumpkaboo,giga-drain
pumpkaboo,pain-split
pumpkaboo,synthesis
pumpkaboo,trick
pumpkaboo,role-play
pumpkaboo,magic-coat
pumpkaboo,skill-swap
pumpkaboo,worry-seed
pumpkaboo,seed-bomb
pumpkaboo,telekinesis
pumpkaboo,foul-play
pumpkaboo,ally-switch
pumpkaboo-large,spite
pumpkaboo-large,giga-drain
pumpkaboo-large,pain-split
pumpkaboo-large,synthesis
pumpkaboo-large,trick
pumpkaboo-large,role-play
pumpkaboo-large,magic-coat
pumpkaboo-large,skill-swap
pumpkaboo-large,worry-seed
pumpkaboo-large,seed-bomb
pumpkaboo-large,telekinesis
pumpkaboo-large,foul-play
pumpkaboo-large,ally-switch
pumpkaboo-super,spite
pumpkaboo-super,giga-drain
pumpkaboo-super,pain-split
pumpkaboo-super,synthesis
pumpkaboo-super,trick
pumpkaboo-super,role-play
pumpkaboo-super,magic-coat
pumpkaboo-super,skill-swap
pumpkaboo-super,worry-seed
pumpkaboo-super,seed-bomb
pumpkaboo-super,telekinesis
pumpkaboo-super,foul-play
pumpkaboo-super,ally-switch
gourgeist-small,spite
gourgeist-small,giga-drain
gourgeist-small,pain-split
gourgeist-small,synthesis
gourgeist-small,trick
gourgeist-small,role-play
gourgeist-small,magic-coat
gourgeist-small,skill-swap
gourgeist-small,worry-seed
gourgeist-small,seed-bomb
gourgeist-small,telekinesis
gourgeist-small,foul-play
gourgeist-small,ally-switch
gourgeist,spite
gourgeist,giga-drain
gourgeist,pain-split
gourgeist,synthesis
gourgeist,trick
gourgeist,role-play
gourgeist,magic-coat
gourgeist,skill-swap
gourgeist,worry-seed
gourgeist,seed-bomb
gourgeist,telekinesis
gourgeist,foul-play
gourgeist,ally-switch
gourgeist-large,spite
gourgeist-large,giga-drain
gourgeist-large,pain-split
gourgeist-large,synthesis
gourgeist-large,trick
gourgeist-large,role-play
gourgeist-large,magic-coat
gourgeist-large,skill-swap
gourgeist-large,worry-seed
gourgeist-large,seed-bomb
gourgeist-large,telekinesis
gourgeist-large,foul-play
gourgeist-large,ally-switch
gourgeist-super,spite
gourgeist-super,giga-drain
gourgeist-super,pain-split
gourgeist-super,synthesis
gourgeist-super,trick
gourgeist-super,role-play
gourgeist-super,magic-coat
gourgeist-super,skill-swap
gourgeist-super,worry-seed
gourgeist-super,seed-bomb
gourgeist-super,telekinesis
gourgeist-super,foul-play
gourgeist-super,ally-switch
bergmite,snore
bergmite,icy-wind
bergmite,iron-defense
bergmite,water-pulse
bergmite,after-you
avalugg,snore
avalugg,icy-wind
avalugg,superpower
avalugg,iron-defense
avalugg,block
avalugg,water-pulse
avalugg,iron-head
avalugg,after-you
avalugg,stomping-tantrum
noibat,draco-meteor
noivern,draco-meteor
xerneas,snore
xerneas,outrage
xerneas,endeavor
xerneas,hyper-voice
xerneas,block
xerneas,gravity
xerneas,zen-headbutt
xerneas,defog
xerneas,wonder-room
xerneas,laser-focus
xerneas-active,snore
xerneas-active,outrage
xerneas-active,endeavor
xerneas-active,hyper-voice
xerneas-active,block
xerneas-active,gravity
xerneas-active,zen-headbutt
xerneas-active,defog
xerneas-active,wonder-room
xerneas-active,laser-focus
yveltal,sky-attack
yveltal,snore
yveltal,heat-wave
yveltal,knock-off
yveltal,hyper-voice
yveltal,block
yveltal,tailwind
yveltal,zen-headbutt
yveltal,defog
yveltal,foul-play
yveltal,laser-focus
zygarde,bind
zygarde,snore
zygarde,spite
zygarde,outrage
zygarde,pain-split
zygarde,iron-tail
zygarde,superpower
zygarde,hyper-voice
zygarde,block
zygarde,shock-wave
zygarde,dragon-pulse
zygarde,earth-power
zygarde,zen-headbutt
zygarde,draco-meteor
zygarde,stomping-tantrum
zygarde-10-percent,bind
zygarde-10-percent,snore
zygarde-10-percent,spite
zygarde-10-percent,outrage
zygarde-10-percent,pain-split
zygarde-10-percent,iron-tail
zygarde-10-percent,superpower
zygarde-10-percent,hyper-voice
zygarde-10-percent,block
zygarde-10-percent,shock-wave
zygarde-10-percent,dragon-pulse
zygarde-10-percent,earth-power
zygarde-10-percent,zen-headbutt
zygarde-10-percent,draco-meteor
zygarde-10-percent,stomping-tantrum
zygarde-complete,bind
zygarde-complete,snore
zygarde-complete,spite
zygarde-complete,outrage
zygarde-complete,pain-split
zygarde-complete,iron-tail
zygarde-complete,superpower
zygarde-complete,hyper-voice
zygarde-complete,block
zygarde-complete,shock-wave
zygarde-complete,dragon-pulse
zygarde-complete,earth-power
zygarde-complete,zen-headbutt
zygarde-complete,draco-meteor
zygarde-complete,stomping-tantrum
diancie,snore
diancie,heal-bell
diancie,helping-hand
diancie,endeavor
diancie,skill-swap
diancie,iron-defense
diancie,covet
diancie,gravity
diancie,last-resort
diancie,magnet-rise
diancie,earth-power
diancie,stealth-rock
diancie,wonder-room
diancie,telekinesis
diancie,after-you
diancie-mega,snore
diancie-mega,heal-bell
diancie-mega,helping-hand
diancie-mega,endeavor
diancie-mega,skill-swap
diancie-mega,iron-defense
diancie-mega,covet
diancie-mega,gravity
diancie-mega,last-resort
diancie-mega,magnet-rise
diancie-mega,earth-power
diancie-mega,stealth-rock
diancie-mega,wonder-room
diancie-mega,telekinesis
diancie-mega,after-you
hoopa,fire-punch
hoopa,ice-punch
hoopa,thunder-punch
hoopa,snore
hoopa,uproar
hoopa,focus-punch
hoopa,trick
hoopa,role-play
hoopa,magic-coat
hoopa,recycle
hoopa,knock-off
hoopa,skill-swap
hoopa,snatch
hoopa,signal-beam
hoopa,block
hoopa,covet
hoopa,shock-wave
hoopa,gravity
hoopa,last-resort
hoopa,drain-punch
hoopa,zen-headbutt
hoopa,gunk-shot
hoopa,wonder-room
hoopa,telekinesis
hoopa,magic-room
hoopa,foul-play
hoopa,ally-switch
hoopa,dual-chop
hoopa,laser-focus
hoopa,throat-chop
hoopa-unbound,fire-punch
hoopa-unbound,ice-punch
hoopa-unbound,thunder-punch
hoopa-unbound,snore
hoopa-unbound,uproar
hoopa-unbound,focus-punch
hoopa-unbound,trick
hoopa-unbound,role-play
hoopa-unbound,magic-coat
hoopa-unbound,recycle
hoopa-unbound,knock-off
hoopa-unbound,skill-swap
hoopa-unbound,snatch
hoopa-unbound,signal-beam
hoopa-unbound,block
hoopa-unbound,covet
hoopa-unbound,shock-wave
hoopa-unbound,gravity
hoopa-unbound,last-resort
hoopa-unbound,drain-punch
hoopa-unbound,zen-headbutt
hoopa-unbound,gunk-shot
hoopa-unbound,wonder-room
hoopa-unbound,telekinesis
hoopa-unbound,magic-room
hoopa-unbound,foul-play
hoopa-unbound,ally-switch
hoopa-unbound,dual-chop
hoopa-unbound,laser-focus
hoopa-unbound,throat-chop
volcanion,snore
volcanion,heat-wave
volcanion,superpower
volcanion,water-pulse
volcanion,earth-power
volcanion,defog
volcanion,stomping-tantrum
volcanion,liquidation
rowlet,grass-pledge
dartrix,grass-pledge
decidueye,frenzy-plant
decidueye,grass-pledge
litten,fire-pledge
torracat,fire-pledge
incineroar,blast-burn
incineroar,fire-pledge
popplio,water-pledge
brionne,water-pledge
primarina,hydro-cannon
primarina,water-pledge
pikipek,sky-attack
pikipek,snore
pikipek,uproar
pikipek,heat-wave
pikipek,knock-off
pikipek,hyper-voice
pikipek,tailwind
pikipek,defog
pikipek,gunk-shot
trumbeak,sky-attack
trumbeak,snore
trumbeak,uproar
trumbeak,heat-wave
trumbeak,knock-off
trumbeak,hyper-voice
trumbeak,tailwind
trumbeak,defog
trumbeak,gunk-shot
toucannon,sky-attack
toucannon,snore
toucannon,uproar
toucannon,heat-wave
toucannon,knock-off
toucannon,hyper-voice
toucannon,tailwind
toucannon,seed-bomb
toucannon,defog
toucannon,gunk-shot
yungoos,super-fang
yungoos,snore
yungoos,iron-tail
yungoos,uproar
yungoos,endeavor
yungoos,shock-wave
yungoos,last-resort
yungoos,stomping-tantrum
gumshoos,fire-punch
gumshoos,ice-punch
gumshoos,thunder-punch
gumshoos,super-fang
gumshoos,snore
gumshoos,iron-tail
gumshoos,uproar
gumshoos,endeavor
gumshoos,block
gumshoos,shock-wave
gumshoos,last-resort
gumshoos,zen-headbutt
gumshoos,iron-head
gumshoos,dual-chop
gumshoos,stomping-tantrum
grubbin,snore
grubbin,shock-wave
grubbin,magnet-rise
grubbin,bug-bite
grubbin,electroweb
charjabug,snore
charjabug,iron-defense
charjabug,shock-wave
charjabug,magnet-rise
charjabug,bug-bite
charjabug,electroweb
vikavolt,snore
vikavolt,signal-beam
vikavolt,iron-defense
vikavolt,shock-wave
vikavolt,magnet-rise
vikavolt,bug-bite
vikavolt,electroweb
vikavolt,laser-focus
crabrawler,ice-punch
crabrawler,thunder-punch
crabrawler,snore
crabrawler,focus-punch
crabrawler,superpower
crabrawler,endeavor
crabrawler,iron-defense
crabrawler,drain-punch
crabrawler,zen-headbutt
crabrawler,iron-head
crabrawler,dual-chop
crabominable,ice-punch
crabominable,thunder-punch
crabominable,snore
crabominable,icy-wind
crabominable,focus-punch
crabominable,superpower
crabominable,endeavor
crabominable,iron-defense
crabominable,block
crabominable,drain-punch
crabominable,zen-headbutt
crabominable,iron-head
crabominable,dual-chop
oricorio-baile,sky-attack
oricorio-baile,snore
oricorio-baile,icy-wind
oricorio-baile,helping-hand
oricorio-baile,role-play
oricorio-baile,covet
oricorio-baile,tailwind
oricorio-baile,defog
oricorio-pom-pom,sky-attack
oricorio-pom-pom,snore
oricorio-pom-pom,icy-wind
oricorio-pom-pom,helping-hand
oricorio-pom-pom,role-play
oricorio-pom-pom,covet
oricorio-pom-pom,tailwind
oricorio-pom-pom,defog
oricorio-pau,sky-attack
oricorio-pau,snore
oricorio-pau,icy-wind
oricorio-pau,helping-hand
oricorio-pau,role-play
oricorio-pau,covet
oricorio-pau,tailwind
oricorio-pau,defog
oricorio-sensu,sky-attack
oricorio-sensu,snore
oricorio-sensu,icy-wind
oricorio-sensu,helping-hand
oricorio-sensu,role-play
oricorio-sensu,covet
oricorio-sensu,tailwind
oricorio-sensu,defog
cutiefly,snore
cutiefly,helping-hand
cutiefly,trick
cutiefly,skill-swap
cutiefly,signal-beam
cutiefly,covet
cutiefly,tailwind
cutiefly,last-resort
cutiefly,defog
cutiefly,bug-bite
cutiefly,wonder-room
cutiefly,telekinesis
cutiefly,magic-room
cutiefly,after-you
cutiefly,ally-switch
ribombee,snore
ribombee,helping-hand
ribombee,trick
ribombee,skill-swap
ribombee,signal-beam
ribombee,covet
ribombee,tailwind
ribombee,last-resort
ribombee,defog
ribombee,bug-bite
ribombee,wonder-room
ribombee,telekinesis
ribombee,magic-room
ribombee,after-you
ribombee,ally-switch
rockruff,snore
rockruff,iron-tail
rockruff,endeavor
rockruff,hyper-voice
rockruff,iron-defense
rockruff,covet
rockruff,last-resort
rockruff,earth-power
rockruff,zen-headbutt
rockruff,iron-head
rockruff,stealth-rock
rockruff,stomping-tantrum
lycanroc-midday,snore
lycanroc-midday,iron-tail
lycanroc-midday,endeavor
lycanroc-midday,hyper-voice
lycanroc-midday,iron-defense
lycanroc-midday,covet
lycanroc-midday,last-resort
lycanroc-midday,earth-power
lycanroc-midday,zen-headbutt
lycanroc-midday,iron-head
lycanroc-midday,stealth-rock
lycanroc-midday,drill-run
lycanroc-midday,stomping-tantrum
lycanroc-midnight,fire-punch
lycanroc-midnight,thunder-punch
lycanroc-midnight,snore
lycanroc-midnight,outrage
lycanroc-midnight,iron-tail
lycanroc-midnight,uproar
lycanroc-midnight,focus-punch
lycanroc-midnight,endeavor
lycanroc-midnight,hyper-voice
lycanroc-midnight,iron-defense
lycanroc-midnight,covet
lycanroc-midnight,last-resort
lycanroc-midnight,earth-power
lycanroc-midnight,zen-headbutt
lycanroc-midnight,iron-head
lycanroc-midnight,stealth-rock
lycanroc-midnight,foul-play
lycanroc-midnight,dual-chop
lycanroc-midnight,laser-focus
lycanroc-midnight,throat-chop
lycanroc-midnight,stomping-tantrum
lycanroc-dusk,snore
lycanroc-dusk,outrage
lycanroc-dusk,iron-tail
lycanroc-dusk,endeavor
lycanroc-dusk,hyper-voice
lycanroc-dusk,iron-defense
lycanroc-dusk,covet
lycanroc-dusk,last-resort
lycanroc-dusk,earth-power
lycanroc-dusk,zen-headbutt
lycanroc-dusk,iron-head
lycanroc-dusk,stealth-rock
lycanroc-dusk,drill-run
lycanroc-dusk,stomping-tantrum
wishiwashi,snore
wishiwashi,iron-tail
wishiwashi,helping-hand
wishiwashi,endeavor
wishiwashi,covet
wishiwashi,water-pulse
wishiwashi,aqua-tail
wishiwashi-school,snore
wishiwashi-school,iron-tail
wishiwashi-school,helping-hand
wishiwashi-school,endeavor
wishiwashi-school,covet
wishiwashi-school,water-pulse
wishiwashi-school,aqua-tail
mareanie,snore
mareanie,spite
mareanie,icy-wind
mareanie,pain-split
mareanie,magic-coat
mareanie,knock-off
mareanie,snatch
mareanie,iron-defense
mareanie,covet
mareanie,water-pulse
mareanie,gastro-acid
mareanie,gunk-shot
mareanie,after-you
mareanie,liquidation
toxapex,snore
toxapex,spite
toxapex,icy-wind
toxapex,pain-split
toxapex,magic-coat
toxapex,knock-off
toxapex,snatch
toxapex,iron-defense
toxapex,block
toxapex,covet
toxapex,water-pulse
toxapex,gastro-acid
toxapex,gunk-shot
toxapex,after-you
toxapex,liquidation
mudbray,low-kick
mudbray,snore
mudbray,superpower
mudbray,endeavor
mudbray,iron-defense
mudbray,earth-power
mudbray,iron-head
mudbray,stealth-rock
mudbray,stomping-tantrum
mudsdale,low-kick
mudsdale,snore
mudsdale,superpower
mudsdale,endeavor
mudsdale,iron-defense
mudsdale,earth-power
mudsdale,iron-head
mudsdale,stealth-rock
mudsdale,stomping-tantrum
dewpider,snore
dewpider,icy-wind
dewpider,giga-drain
dewpider,magic-coat
dewpider,signal-beam
dewpider,iron-defense
dewpider,water-pulse
dewpider,bug-bite
dewpider,wonder-room
dewpider,magic-room
dewpider,liquidation
araquanid,snore
araquanid,icy-wind
araquanid,giga-drain
araquanid,magic-coat
araquanid,signal-beam
araquanid,iron-defense
araquanid,water-pulse
araquanid,bug-bite
araquanid,wonder-room
araquanid,magic-room
araquanid,laser-focus
araquanid,liquidation
fomantis,snore
fomantis,giga-drain
fomantis,synthesis
fomantis,signal-beam
fomantis,worry-seed
fomantis,seed-bomb
fomantis,defog
fomantis,bug-bite
fomantis,dual-chop
lurantis,snore
lurantis,giga-drain
lurantis,synthesis
lurantis,superpower
lurantis,knock-off
lurantis,signal-beam
lurantis,worry-seed
lurantis,seed-bomb
lurantis,defog
lurantis,bug-bite
lurantis,dual-chop
lurantis,laser-focus
morelull,snore
morelull,giga-drain
morelull,synthesis
morelull,magic-coat
morelull,recycle
morelull,signal-beam
morelull,worry-seed
morelull,seed-bomb
morelull,wonder-room
morelull,magic-room
morelull,after-you
shiinotic,snore
shiinotic,giga-drain
shiinotic,synthesis
shiinotic,magic-coat
shiinotic,recycle
shiinotic,signal-beam
shiinotic,worry-seed
shiinotic,seed-bomb
shiinotic,wonder-room
shiinotic,magic-room
shiinotic,after-you
salandit,snore
salandit,iron-tail
salandit,heat-wave
salandit,helping-hand
salandit,knock-off
salandit,snatch
salandit,covet
salandit,dragon-pulse
salandit,gunk-shot
salandit,foul-play
salazzle,snore
salazzle,iron-tail
salazzle,heat-wave
salazzle,helping-hand
salazzle,knock-off
salazzle,snatch
salazzle,covet
salazzle,dragon-pulse
salazzle,gunk-shot
salazzle,foul-play
salazzle,laser-focus
stufful,ice-punch
stufful,thunder-punch
stufful,bind
stufful,snore
stufful,pain-split
stufful,focus-punch
stufful,role-play
stufful,superpower
stufful,zen-headbutt
stufful,iron-head
stufful,dual-chop
stufful,stomping-tantrum
bewear,ice-punch
bewear,thunder-punch
bewear,bind
bewear,low-kick
bewear,snore
bewear,pain-split
bewear,focus-punch
bewear,role-play
bewear,superpower
bewear,drain-punch
bewear,zen-headbutt
bewear,iron-head
bewear,dual-chop
bewear,stomping-tantrum
bounsweet,snore
bounsweet,giga-drain
bounsweet,synthesis
bounsweet,helping-hand
bounsweet,endeavor
bounsweet,bounce
bounsweet,covet
bounsweet,worry-seed
bounsweet,seed-bomb
bounsweet,zen-headbutt
steenee,snore
steenee,giga-drain
steenee,synthesis
steenee,helping-hand
steenee,knock-off
steenee,endeavor
steenee,bounce
steenee,covet
steenee,worry-seed
steenee,seed-bomb
steenee,zen-headbutt
tsareena,low-kick
tsareena,snore
tsareena,giga-drain
tsareena,synthesis
tsareena,helping-hand
tsareena,knock-off
tsareena,endeavor
tsareena,bounce
tsareena,covet
tsareena,worry-seed
tsareena,seed-bomb
tsareena,zen-headbutt
tsareena,laser-focus
comfey,bind
comfey,snore
comfey,giga-drain
comfey,heal-bell
comfey,pain-split
comfey,synthesis
comfey,helping-hand
comfey,trick
comfey,role-play
comfey,magic-coat
comfey,covet
comfey,tailwind
comfey,worry-seed
comfey,seed-bomb
comfey,defog
comfey,telekinesis
comfey,after-you
comfey,ally-switch
oranguru,snore
oranguru,spite
oranguru,pain-split
oranguru,trick
oranguru,magic-coat
oranguru,knock-off
oranguru,snatch
oranguru,block
oranguru,covet
oranguru,gravity
oranguru,zen-headbutt
oranguru,wonder-room
oranguru,telekinesis
oranguru,magic-room
oranguru,foul-play
oranguru,after-you
oranguru,ally-switch
passimian,snore
passimian,iron-tail
passimian,uproar
