pokemon_identifier,move_identifier,level
tapu-bulu,horn-attack,8
tapu-bulu,giga-drain,14
tapu-bulu,scary-face,20
tapu-bulu,leech-seed,26
tapu-bulu,horn-leech,32
tapu-bulu,rototiller,38
tapu-bulu,natures-madness,43
tapu-bulu,zen-headbutt,48
tapu-bulu,megahorn,53
tapu-bulu,skull-bash,58
tapu-fini,misty-terrain,1
tapu-fini,moonblast,1
tapu-fini,heal-pulse,1
tapu-fini,mean-look,1
tapu-fini,haze,1
tapu-fini,mist,1
tapu-fini,withdraw,1
tapu-fini,water-gun,1
tapu-fini,water-pulse,8
tapu-fini,whirlpool,14
tapu-fini,soak,20
tapu-fini,refresh,26
tapu-fini,brine,32
tapu-fini,defog,38
tapu-fini,natures-madness,43
tapu-fini,muddy-water,48
tapu-fini,aqua-ring,53
tapu-fini,hydro-pump,58
cosmog,splash,1
cosmog,teleport,1
cosmoem,cosmic-power,1
cosmoem,teleport,1
solgaleo,sunsteel-strike,1
solgaleo,cosmic-power,1
solgaleo,teleport,1
solgaleo,metal-claw,1
solgaleo,noble-roar,1
solgaleo,iron-head,7
solgaleo,metal-sound,14
solgaleo,zen-headbutt,21
solgaleo,flash-cannon,28
solgaleo,morning-sun,35
solgaleo,crunch,42
solgaleo,metal-burst,49
solgaleo,wild-charge,56
solgaleo,solar-beam,63
solgaleo,flare-blitz,70
solgaleo,wide-guard,77
solgaleo,giga-impact,84
lunala,moongeist-beam,1
lunala,cosmic-power,1
lunala,teleport,1
lunala,confusion,1
lunala,hypnosis,1
lunala,night-shade,7
lunala,confuse-ray,14
lunala,air-slash,21
lunala,shadow-ball,28
lunala,moonlight,35
lunala,night-daze,42
lunala,magic-coat,49
lunala,moonblast,56
lunala,phantom-force,63
lunala,dream-eater,70
lunala,wide-guard,77
lunala,hyper-beam,84
nihilego,power-split,1
nihilego,guard-split,1
nihilego,tickle,1
nihilego,acid,1
nihilego,constrict,1
nihilego,pound,1
nihilego,clear-smog,7
nihilego,psywave,13
nihilego,headbutt,19
nihilego,venoshock,23
nihilego,toxic-spikes,29
nihilego,safeguard,31
nihilego,power-gem,37
nihilego,mirror-coat,43
nihilego,acid-spray,47
nihilego,venom-drench,53
nihilego,stealth-rock,59
nihilego,wonder-room,67
nihilego,head-smash,73
buzzwole,fell-stinger,1
buzzwole,thunder-punch,1
buzzwole,ice-punch,1
buzzwole,reversal,1
buzzwole,harden,1
buzzwole,power-up-punch,1
buzzwole,focus-energy,1
buzzwole,comet-punch,7
buzzwole,bulk-up,13
buzzwole,vital-throw,19
buzzwole,endure,23
buzzwole,leech-life,29
buzzwole,taunt,31
buzzwole,mega-punch,37
buzzwole,counter,43
buzzwole,hammer-arm,47
buzzwole,lunge,53
buzzwole,dynamic-punch,59
buzzwole,superpower,67
buzzwole,focus-punch,73
pheromosa,quiver-dance,1
pheromosa,quick-guard,1
pheromosa,low-kick,1
pheromosa,rapid-spin,1
pheromosa,leer,1
pheromosa,double-kick,1
pheromosa,swift,7
pheromosa,stomp,13
pheromosa,feint,19
pheromosa,silver-wind,23
pheromosa,bounce,29
pheromosa,jump-kick,31
pheromosa,agility,37
pheromosa,triple-kick,43
pheromosa,lunge,47
pheromosa,bug-buzz,53
pheromosa,me-first,59
pheromosa,high-jump-kick,67
pheromosa,speed-swap,73
xurkitree,tail-glow,1
xurkitree,spark,1
xurkitree,charge,1
xurkitree,wrap,1
xurkitree,thunder-shock,1
xurkitree,thunder-wave,7
xurkitree,shock-wave,13
xurkitree,ingrain,19
xurkitree,thunder-punch,23
xurkitree,eerie-impulse,29
xurkitree,signal-beam,31
xurkitree,thunderbolt,37
xurkitree,hypnosis,43
xurkitree,discharge,47
xurkitree,electric-terrain,53
xurkitree,power-whip,59
xurkitree,ion-deluge,67
xurkitree,zap-cannon,73
celesteela,wide-guard,1
celesteela,air-slash,1
celesteela,ingrain,1
celesteela,absorb,1
celesteela,harden,1
celesteela,tackle,1
celesteela,smack-down,7
celesteela,mega-drain,13
celesteela,leech-seed,19
celesteela,metal-sound,23
celesteela,iron-head,29
celesteela,giga-drain,31
celesteela,flash-cannon,37
celesteela,autotomize,43
celesteela,seed-bomb,47
celesteela,skull-bash,53
celesteela,iron-defense,59
celesteela,heavy-slam,67
celesteela,double-edge,73
kartana,sacred-sword,1
kartana,defog,1
kartana,vacuum-wave,1
kartana,air-cutter,1
kartana,fury-cutter,1
kartana,cut,1
kartana,false-swipe,7
kartana,razor-leaf,13
kartana,synthesis,19
kartana,aerial-ace,23
kartana,laser-focus,29
kartana,night-slash,31
kartana,swords-dance,37
kartana,leaf-blade,43
kartana,x-scissor,47
kartana,detect,53
kartana,air-slash,59
kartana,psycho-cut,67
kartana,guillotine,73
guzzlord,belch,1
guzzlord,wide-guard,1
guzzlord,swallow,1
guzzlord,stockpile,1
guzzlord,dragon-rage,1
guzzlord,bite,1
guzzlord,stomp,7
guzzlord,brutal-swing,13
guzzlord,steamroller,19
guzzlord,dragon-tail,23
guzzlord,iron-tail,29
guzzlord,stomping-tantrum,31
guzzlord,crunch,37
guzzlord,hammer-arm,43
guzzlord,thrash,47
guzzlord,gastro-acid,53
guzzlord,heavy-slam,59
guzzlord,wring-out,67
guzzlord,dragon-rush,73
necrozma,moonlight,1
necrozma,morning-sun,1
necrozma,charge-beam,1
necrozma,gravity,1
necrozma,metal-claw,1
necrozma,confusion,1
necrozma,stealth-rock,8
necrozma,slash,16
necrozma,night-slash,24
necrozma,psycho-cut,32
necrozma,stored-power,40
necrozma,rock-blast,48
necrozma,iron-defense,56
necrozma,power-gem,64
necrozma,photon-geyser,72
necrozma,autotomize,80
necrozma,prismatic-laser,88
necrozma-dusk-mane,moonlight,1
necrozma-dusk-mane,morning-sun,1
necrozma-dusk-mane,charge-beam,1
necrozma-dusk-mane,gravity,1
necrozma-dusk-mane,metal-claw,1
necrozma-dusk-mane,confusion,1
necrozma-dusk-mane,stealth-rock,8
necrozma-dusk-mane,slash,16
necrozma-dusk-mane,night-slash,24
necrozma-dusk-mane,psycho-cut,32
necrozma-dusk-mane,stored-power,40
necrozma-dusk-mane,rock-blast,48
necrozma-dusk-mane,iron-defense,56
necrozma-dusk-mane,power-gem,64
necrozma-dusk-mane,photon-geyser,72
necrozma-dusk-mane,autotomize,80
necrozma-dusk-mane,prismatic-laser,88
necrozma-dawn-wings,moonlight,1
necrozma-dawn-wings,morning-sun,1
necrozma-dawn-wings,charge-beam,1
necrozma-dawn-wings,gravity,1
necrozma-dawn-wings,metal-claw,1
necrozma-dawn-wings,confusion,1
necrozma-dawn-wings,stealth-rock,8
necrozma-dawn-wings,slash,16
necrozma-dawn-wings,night-slash,24
necrozma-dawn-wings,psycho-cut,32
necrozma-dawn-wings,stored-power,40
necrozma-dawn-wings,rock-blast,48
necrozma-dawn-wings,iron-defense,56
necrozma-dawn-wings,autotomize,60
necrozma-dawn-wings,power-gem,64
necrozma-dawn-wings,prismatic-laser,66
necrozma-dawn-wings,photon-geyser,72
necrozma-ultra,moonlight,1
necrozma-ultra,morning-sun,1
necrozma-ultra,charge-beam,1
necrozma-ultra,mirror-shot,1
necrozma-ultra,metal-claw,1
necrozma-ultra,confusion,1
necrozma-ultra,slash,7
necrozma-ultra,stored-power,13
necrozma-ultra,rock-blast,19
necrozma-ultra,night-slash,23
necrozma-ultra,gravity,31
necrozma-ultra,psycho-cut,37
necrozma-ultra,power-gem,43
necrozma-ultra,autotomize,47
necrozma-ultra,photon-geyser,50
necrozma-ultra,stealth-rock,53
necrozma-ultra,iron-defense,59
necrozma-ultra,wring-out,67
necrozma-ultra,prismatic-laser,73
magearna,crafty-shield,1
magearna,gear-up,1
magearna,shift-gear,1
magearna,iron-head,1
magearna,helping-hand,1
magearna,sonic-boom,1
magearna,defense-curl,1
magearna,psybeam,1
magearna,lucky-chant,9
magearna,aurora-beam,17
magearna,mirror-shot,25
magearna,mind-reader,33
magearna,flash-cannon,41
magearna,fleur-cannon,49
magearna,iron-defense,57
magearna,pain-split,65
magearna,synchronoise,73
magearna,aura-sphere,81
magearna,heart-swap,89
magearna,trump-card,97
magearna-original,crafty-shield,1
magearna-original,gear-up,1
magearna-original,shift-gear,1
magearna-original,iron-head,1
magearna-original,helping-hand,1
magearna-original,sonic-boom,1
magearna-original,defense-curl,1
magearna-original,psybeam,1
magearna-original,lucky-chant,9
magearna-original,aurora-beam,17
magearna-original,mirror-shot,25
magearna-original,mind-reader,33
magearna-original,flash-cannon,41
magearna-original,fleur-cannon,49
magearna-original,iron-defense,57
magearna-original,pain-split,65
magearna-original,synchronoise,73
magearna-original,aura-sphere,81
magearna-original,heart-swap,89
magearna-original,trump-card,97
marshadow,thunder-punch,1
marshadow,drain-punch,1
marshadow,fire-punch,1
marshadow,ice-punch,1
marshadow,copycat,1
marshadow,shadow-sneak,1
marshadow,feint,1
marshadow,counter,1
marshadow,role-play,9
marshadow,shadow-punch,18
marshadow,force-palm,27
marshadow,assurance,36
marshadow,sucker-punch,45
marshadow,drain-punch,54
marshadow,psych-up,63
marshadow,spectral-thief,72
marshadow,laser-focus,81
marshadow,endeavor,90
marshadow,close-combat,99
poipole,dragon-pulse,1
poipole,peck,1
poipole,growl,1
poipole,helping-hand,1
poipole,acid,1
poipole,fury-attack,7
poipole,venoshock,13
poipole,charm,19
poipole,venom-drench,23
poipole,nasty-plot,31
poipole,poison-jab,37
poipole,toxic,41
poipole,fell-stinger,47
naganadel,air-cutter,1
naganadel,dragon-pulse,1
naganadel,peck,1
naganadel,growl,1
naganadel,helping-hand,1
naganadel,acid,1
naganadel,fury-attack,7
naganadel,venoshock,13
naganadel,charm,19
naganadel,venom-drench,23
naganadel,nasty-plot,31
naganadel,poison-jab,37
naganadel,toxic,41
naganadel,fell-stinger,47
naganadel,air-slash,53
naganadel,dragon-pulse,61
stakataka,protect,1
stakataka,tackle,1
stakataka,rock-slide,5
stakataka,stealth-rock,11
stakataka,bide,17
stakataka,take-down,19
stakataka,rock-throw,23
stakataka,autotomize,31
stakataka,iron-defense,37
stakataka,iron-head,43
stakataka,rock-blast,47
stakataka,wide-guard,53
stakataka,double-edge,61
blacephalon,ember,1
blacephalon,astonish,1
blacephalon,magic-coat,7
blacephalon,stored-power,13
blacephalon,flame-burst,17
blacephalon,night-shade,23
blacephalon,light-screen,29
blacephalon,calm-mind,31
blacephalon,fire-blast,37
blacephalon,shadow-ball,41
blacephalon,trick,47
blacephalon,mind-blown,59
zeraora,power-up-punch,1
zeraora,fake-out,1
zeraora,scratch,1
zeraora,quick-attack,1
zeraora,snarl,1
zeraora,spark,1
zeraora,fury-swipes,8
zeraora,quick-guard,16
zeraora,slash,24
zeraora,volt-switch,32
zeraora,charge,40
zeraora,thunder-punch,48
zeraora,hone-claws,56
zeraora,discharge,64
zeraora,wild-charge,72
zeraora,agility,80
zeraora,plasma-fists,88
zeraora,close-combat,96
meltan,headbutt,1
meltan,harden,1
meltan,tail-whip,9
meltan,thunder-wave,18
meltan,thunder-shock,27
meltan,acid-armor,36
meltan,flash-cannon,45
melmetal,thunder-punch,1
melmetal,headbutt,1
melmetal,harden,1
melmetal,tail-whip,1
melmetal,thunder-wave,1
melmetal,tail-whip,9
melmetal,thunder-wave,18
melmetal,thunder-shock,27
melmetal,acid-armor,36
melmetal,flash-cannon,45
melmetal,mega-punch,54
melmetal,protect,63
melmetal,double-iron-bash,72
melmetal,superpower,81
melmetal,hyper-beam,90
grookey,scratch,1
grookey,growl,1
grookey,branch-poke,6
grookey,taunt,8
grookey,razor-leaf,12
grookey,screech,17
grookey,knock-off,20
grookey,slam,24
grookey,uproar,28
grookey,wood-hammer,32
grookey,endeavor,36
thwackey,double-hit,1
thwackey,scratch,1
thwackey,growl,1
thwackey,branch-poke,1
thwackey,taunt,1
thwackey,razor-leaf,12
thwackey,screech,19
thwackey,knock-off,24
thwackey,slam,30
thwackey,uproar,36
thwackey,wood-hammer,42
thwackey,endeavor,48
rillaboom,drum-beating,1
rillaboom,double-hit,1
rillaboom,grassy-terrain,1
rillaboom,noble-roar,1
rillaboom,scratch,1
rillaboom,growl,1
rillaboom,branch-poke,1
rillaboom,taunt,1
rillaboom,razor-leaf,12
rillaboom,screech,19
rillaboom,knock-off,24
rillaboom,slam,30
rillaboom,uproar,38
rillaboom,wood-hammer,46
rillaboom,endeavor,54
rillaboom,boomburst,62
scorbunny,tackle,1
scorbunny,growl,1
scorbunny,ember,6
scorbunny,quick-attack,8
scorbunny,double-kick,12
scorbunny,flame-charge,17
scorbunny,agility,20
scorbunny,headbutt,24
scorbunny,counter,28
scorbunny,bounce,32
scorbunny,double-edge,36
raboot,tackle,1
raboot,growl,1
raboot,ember,1
raboot,quick-attack,1
raboot,double-kick,12
raboot,flame-charge,19
raboot,agility,24
raboot,headbutt,30
raboot,counter,36
raboot,bounce,42
raboot,double-edge,48
cinderace,pyro-ball,1
cinderace,feint,1
cinderace,tackle,1
cinderace,growl,1
cinderace,ember,1
cinderace,quick-attack,1
cinderace,double-kick,12
cinderace,flame-charge,19
cinderace,agility,24
cinderace,headbutt,30
cinderace,counter,38
cinderace,bounce,46
cinderace,double-edge,54
cinderace,court-change,62
sobble,pound,1
sobble,growl,1
sobble,water-gun,6
sobble,bind,8
sobble,water-pulse,12
sobble,tearful-look,17
sobble,sucker-punch,20
sobble,u-turn,24
sobble,liquidation,28
sobble,soak,32
sobble,rain-dance,36
drizzile,pound,1
drizzile,growl,1
drizzile,water-gun,1
drizzile,bind,1
drizzile,water-pulse,12
drizzile,tearful-look,19
drizzile,sucker-punch,24
drizzile,u-turn,30
drizzile,liquidation,36
drizzile,soak,42
drizzile,rain-dance,48
inteleon,snipe-shot,1
inteleon,acrobatics,1
inteleon,pound,1
inteleon,growl,1
inteleon,water-gun,1
inteleon,bind,1
inteleon,water-pulse,12
inteleon,tearful-look,19
inteleon,sucker-punch,24
inteleon,u-turn,30
inteleon,liquidation,38
inteleon,soak,46
inteleon,rain-dance,54
inteleon,hydro-pump,62
skwovet,tackle,1
skwovet,tail-whip,1
skwovet,bite,5
skwovet,stuff-cheeks,10
skwovet,stockpile,15
skwovet,swallow,15
skwovet,spit-up,15
skwovet,body-slam,20
skwovet,rest,25
skwovet,counter,30
skwovet,bullet-seed,35
skwovet,super-fang,40
skwovet,belch,45
greedent,covet,1
greedent,tackle,1
greedent,tail-whip,1
greedent,bite,1
greedent,stuff-cheeks,1
greedent,stockpile,15
greedent,swallow,15
greedent,spit-up,15
greedent,body-slam,20
greedent,rest,27
greedent,counter,34
greedent,bullet-seed,41
greedent,super-fang,48
greedent,belch,55
rookidee,peck,1
rookidee,leer,1
rookidee,power-trip,4
rookidee,hone-claws,8
rookidee,fury-attack,12
rookidee,pluck,16
rookidee,taunt,20
rookidee,scary-face,24
rookidee,drill-peck,28
rookidee,swagger,32
rookidee,brave-bird,36
corvisquire,peck,1
corvisquire,leer,1
corvisquire,power-trip,1
corvisquire,hone-claws,1
corvisquire,fury-attack,12
corvisquire,pluck,16
corvisquire,taunt,22
corvisquire,scary-face,28
corvisquire,drill-peck,34
corvisquire,swagger,40
corvisquire,brave-bird,46
corviknight,steel-wing,1
corviknight,iron-defense,1
corviknight,metal-sound,1
corviknight,peck,1
corviknight,leer,1
corviknight,power-trip,1
corviknight,hone-claws,1
corviknight,fury-attack,12
corviknight,pluck,16
corviknight,taunt,22
corviknight,scary-face,28
corviknight,drill-peck,34
corviknight,swagger,42
corviknight,brave-bird,50
blipbug,struggle-bug,1
dottler,reflect,1
dottler,light-screen,1
dottler,confusion,1
dottler,struggle-bug,1
orbeetle,reflect,1
orbeetle,light-screen,1
orbeetle,confusion,1
orbeetle,struggle-bug,1
orbeetle,confuse-ray,4
orbeetle,magic-coat,8
orbeetle,agility,12
orbeetle,psybeam,16
orbeetle,hypnosis,20
orbeetle,ally-switch,24
orbeetle,bug-buzz,28
orbeetle,mirror-coat,32
orbeetle,psychic,36
orbeetle,after-you,40
orbeetle,calm-mind,44
orbeetle,psychic-terrain,48
nickit,quick-attack,1
nickit,tail-whip,1
nickit,beat-up,4
nickit,hone-claws,8
nickit,snarl,12
nickit,assurance,16
nickit,nasty-plot,20
nickit,sucker-punch,24
nickit,night-slash,28
nickit,tail-slap,32
nickit,foul-play,36
thievul,thief,1
thievul,quick-attack,1
thievul,tail-whip,1
thievul,beat-up,1
thievul,hone-claws,1
thievul,snarl,12
thievul,assurance,16
thievul,nasty-plot,22
thievul,sucker-punch,28
thievul,night-slash,34
thievul,tail-slap,40
thievul,foul-play,46
thievul,parting-shot,52
gossifleur,leafage,1
gossifleur,sing,1
gossifleur,rapid-spin,4
gossifleur,sweet-scent,8
gossifleur,razor-leaf,12
gossifleur,round,16
gossifleur,leaf-tornado,21
gossifleur,synthesis,24
gossifleur,hyper-voice,28
gossifleur,aromatherapy,32
gossifleur,leaf-storm,36
eldegoss,cotton-spore,1
eldegoss,leafage,1
eldegoss,sing,1
eldegoss,rapid-spin,1
eldegoss,sweet-scent,1
eldegoss,razor-leaf,12
eldegoss,round,16
eldegoss,leaf-tornado,23
eldegoss,synthesis,28
eldegoss,hyper-voice,34
eldegoss,aromatherapy,40
eldegoss,leaf-storm,46
eldegoss,cotton-guard,52
wooloo,tackle,1
wooloo,growl,1
wooloo,defense-curl,4
wooloo,copycat,8
wooloo,guard-split,12
wooloo,double-kick,16
wooloo,headbutt,21
wooloo,take-down,25
wooloo,guard-swap,28
wooloo,reversal,32
wooloo,cotton-guard,36
wooloo,double-edge,40
dubwool,tackle,1
dubwool,growl,1
dubwool,defense-curl,1
dubwool,copycat,1
dubwool,guard-split,12
dubwool,double-kick,16
dubwool,headbutt,21
dubwool,take-down,27
dubwool,guard-swap,32
dubwool,reversal,38
dubwool,cotton-guard,44
dubwool,double-edge,50
dubwool,last-resort,56
chewtle,tackle,1
chewtle,water-gun,1
chewtle,bite,7
chewtle,protect,14
chewtle,headbutt,21
chewtle,counter,28
chewtle,jaw-lock,35
chewtle,liquidation,42
chewtle,body-slam,49
drednaw,rock-tomb,1
drednaw,razor-shell,1
drednaw,crunch,1
drednaw,rock-polish,1
drednaw,tackle,1
drednaw,water-gun,1
drednaw,bite,1
drednaw,protect,1
drednaw,headbutt,21
drednaw,counter,30
drednaw,jaw-lock,39
drednaw,liquidation,48
drednaw,body-slam,57
drednaw,head-smash,66
yamper,tackle,1
yamper,tail-whip,1
yamper,nuzzle,5
yamper,bite,10
yamper,roar,15
yamper,spark,20
yamper,charm,26
yamper,crunch,30
yamper,charge,35
yamper,wild-charge,40
yamper,play-rough,45
boltund,electrify,1
boltund,tackle,1
boltund,tail-whip,1
boltund,nuzzle,1
boltund,bite,1
boltund,roar,15
boltund,spark,20
boltund,charm,28
boltund,crunch,34
boltund,charge,41
boltund,wild-charge,48
boltund,play-rough,55
boltund,electric-terrain,62
rolycoly,tackle,1
rolycoly,smokescreen,1
rolycoly,rapid-spin,5
rolycoly,smack-down,10
rolycoly,rock-polish,15
rolycoly,ancient-power,20
rolycoly,incinerate,25
rolycoly,stealth-rock,30
rolycoly,heat-crash,35
rolycoly,rock-blast,40
carkol,flame-charge,1
carkol,tackle,1
carkol,smokescreen,1
carkol,rapid-spin,1
carkol,smack-down,1
carkol,rock-polish,15
carkol,ancient-power,20
carkol,incinerate,27
carkol,stealth-rock,35
carkol,heat-crash,41
carkol,rock-blast,48
carkol,burn-up,55
coalossal,tar-shot,1
coalossal,flame-charge,1
coalossal,tackle,1
coalossal,smokescreen,1
coalossal,rapid-spin,1
coalossal,smack-down,1
coalossal,rock-polish,15
coalossal,ancient-power,20
coalossal,incinerate,27
coalossal,stealth-rock,37
coalossal,heat-crash,45
coalossal,rock-blast,54
coalossal,burn-up,63
applin,withdraw,1
applin,astonish,1
flapple,wing-attack,1
flapple,recycle,1
flapple,withdraw,1
flapple,astonish,1
flapple,growth,1
flapple,twister,1
flapple,acid-spray,4
flapple,acrobatics,8
flapple,leech-seed,12
flapple,protect,16
flapple,dragon-breath,20
flapple,dragon-dance,24
flapple,dragon-pulse,28
flapple,grav-apple,32
flapple,iron-defense,36
flapple,fly,40
flapple,dragon-rush,44
appletun,headbutt,1
appletun,recycle,1
appletun,withdraw,1
appletun,astonish,1
appletun,growth,1
appletun,sweet-scent,1
appletun,curse,4
appletun,stomp,8
appletun,leech-seed,12
appletun,protect,16
appletun,bullet-seed,20
appletun,recover,24
appletun,apple-acid,28
appletun,body-slam,32
appletun,iron-defense,36
appletun,dragon-pulse,40
appletun,energy-ball,44
silicobra,wrap,1
silicobra,sand-attack,1
silicobra,minimize,5
silicobra,brutal-swing,10
silicobra,bulldoze,15
silicobra,headbutt,20
silicobra,glare,25
silicobra,dig,30
silicobra,sandstorm,35
silicobra,slam,40
silicobra,coil,45
silicobra,sand-tomb,50
sandaconda,skull-bash,1
sandaconda,wrap,1
sandaconda,sand-attack,1
sandaconda,minimize,1
sandaconda,brutal-swing,1
sandaconda,bulldoze,15
sandaconda,headbutt,20
sandaconda,glare,25
sandaconda,dig,30
sandaconda,sandstorm,35
sandaconda,slam,42
sandaconda,coil,49
sandaconda,sand-tomb,51
cramorant,belch,1
cramorant,peck,1
cramorant,stockpile,1
cramorant,swallow,1
cramorant,spit-up,1
cramorant,water-gun,7
cramorant,fury-attack,14
cramorant,pluck,21
cramorant,dive,28
cramorant,drill-peck,35
cramorant,amnesia,42
cramorant,thrash,49
cramorant,hydro-pump,56
cramorant-gulping,belch,1
cramorant-gulping,peck,1
